order_key,order_id,order_date_key,ship_date_key
742,CA-2014-166884,20140311,20140316
743,CA-2014-107181,20140204,20140208
744,CA-2014-150245,20141231,20150104
745,CA-2015-111395,20151123,20151127
746,CA-2014-134278,20140706,20140708
747,US-2017-124926,20171113,20171118
748,CA-2016-159345,20160617,20160622
749,CA-2014-130274,20140503,20140505
750,CA-2017-158386,20171016,20171021
751,CA-2015-111507,20150206,20150213
752,CA-2017-120761,20170904,20170908
753,CA-2016-109176,20160509,20160515
754,CA-2015-112116,20150316,20150318
755,CA-2016-126809,20160409,20160413
756,CA-2014-105172,20140404,20140409
757,CA-2017-107293,20170905,20170906
758,US-2017-102890,20170630,20170630
759,CA-2015-158554,20151109,20151109
760,CA-2014-116239,20140304,20140304
761,CA-2015-132101,20150319,20150325
762,CA-2015-129112,20151129,20151130
763,US-2017-152002,20170611,20170611
764,CA-2017-165029,20171126,20171130
765,US-2014-157385,20141123,20141125
766,CA-2014-101602,20141215,20141218
767,CA-2016-109057,20160422,20160427
768,CA-2016-154403,20160523,20160527
769,CA-2016-102456,20160227,20160301
770,CA-2015-131338,20150809,20150812
771,CA-2016-109911,20160512,20160516
772,US-2016-132423,20160415,20160419
773,CA-2015-122826,20150623,20150625
774,CA-2014-117317,20141019,20141019
775,CA-2015-118423,20150324,20150327
776,CA-2017-149181,20170508,20170512
777,CA-2017-132234,20171016,20171018
778,CA-2017-158876,20171119,20171121
779,CA-2016-164672,20160508,20160513
780,US-2016-132857,20161211,20161217
781,CA-2017-116645,20171130,20171204
782,US-2016-115819,20160419,20160424
783,CA-2014-156349,20140526,20140530
784,CA-2017-138380,20171221,20171225
785,US-2016-113509,20160315,20160319
786,CA-2015-130022,20150810,20150816
787,US-2016-118780,20160910,20160914
788,CA-2017-108560,20170708,20170715
789,CA-2015-157084,20151219,20151224
790,CA-2015-164539,20151116,20151122
791,CA-2015-143119,20150924,20150930
792,CA-2017-101049,20170621,20170625
793,CA-2016-106530,20160508,20160508
794,CA-2014-168984,20141126,20141202
795,CA-2016-157266,20160526,20160601
796,US-2014-134712,20141129,20141204
797,CA-2015-111829,20150319,20150320
798,CA-2015-105221,20151101,20151103
799,CA-2015-120341,20150926,20150929
800,CA-2014-135699,20140829,20140829
801,US-2017-132444,20171118,20171121
802,CA-2014-127159,20140512,20140515
803,CA-2017-161809,20170120,20170126
804,CA-2017-127285,20171030,20171106
805,CA-2017-144526,20170430,20170506
806,CA-2016-128531,20161124,20161126
807,US-2015-157154,20150110,20150115
808,CA-2017-159457,20171019,20171026
809,CA-2016-107615,20160322,20160325
810,CA-2017-111647,20170703,20170707
811,CA-2015-150560,20151211,20151212
812,CA-2015-143077,20150917,20150921
813,CA-2016-122728,20160518,20160524
814,CA-2014-122882,20140907,20140913
815,US-2016-101497,20160929,20161001
816,CA-2016-147585,20161107,20161112
817,CA-2017-149489,20170424,20170427
818,CA-2017-143798,20171210,20171212
819,CA-2014-142839,20140816,20140820
820,CA-2017-129833,20171209,20171215
821,US-2016-154361,20160314,20160319
822,US-2016-158708,20160626,20160629
823,CA-2015-156335,20150925,20150928
824,CA-2015-148376,20151227,20151231
825,CA-2014-135657,20140603,20140607
826,CA-2015-114069,20150713,20150715
827,CA-2014-139857,20140202,20140206
828,CA-2016-106306,20160308,20160308
829,CA-2015-100545,20151122,20151126
830,CA-2017-123491,20171030,20171105
831,CA-2015-145401,20150130,20150204
832,US-2017-124968,20170908,20170913
833,CA-2017-104003,20171007,20171013
834,CA-2016-154788,20160430,20160504
835,CA-2016-169943,20160519,20160524
836,US-2015-123218,20151220,20151225
837,CA-2015-127453,20151219,20151220
838,US-2017-164056,20170429,20170504
839,CA-2016-106894,20160207,20160207
840,CA-2014-125136,20140928,20141003
841,US-2016-131149,20160710,20160714
842,CA-2017-101483,20170729,20170801
843,CA-2015-130204,20150903,20150909
844,CA-2014-110527,20140809,20140816
845,CA-2017-152807,20171030,20171103
846,CA-2014-133270,20140606,20140609
847,CA-2016-155670,20160813,20160817
848,US-2014-157406,20140425,20140429
849,CA-2015-139094,20151122,20151127
850,CA-2017-168837,20171014,20171017
851,CA-2017-116715,20171202,20171205
852,CA-2015-135622,20151208,20151211
853,US-2015-107349,20150713,20150715
854,CA-2014-139017,20140511,20140517
855,CA-2014-141817,20140105,20140112
856,CA-2015-130785,20150905,20150909
857,CA-2016-110254,20160804,20160808
858,US-2014-158057,20140322,20140326
859,CA-2017-146024,20170302,20170308
860,CA-2016-129686,20161127,20161129
861,CA-2014-118976,20140428,20140503
862,CA-2015-105347,20151124,20151128
863,CA-2016-124667,20161111,20161116
864,CA-2015-111094,20150709,20150713
865,CA-2017-166317,20170922,20170926
866,CA-2015-154326,20150215,20150219
867,CA-2014-102008,20140930,20141004
868,CA-2014-120474,20141201,20141203
869,CA-2014-104773,20141208,20141213
870,CA-2016-140774,20160905,20160910
871,US-2017-139465,20170827,20170830
872,CA-2016-100965,20160707,20160711
873,CA-2016-121034,20160808,20160810
874,CA-2016-149461,20161113,20161119
875,CA-2017-158379,20170922,20170926
876,US-2016-116729,20161225,20161228
877,CA-2016-164938,20160211,20160213
878,CA-2016-165484,20161023,20161029
879,CA-2014-132612,20140609,20140611
880,US-2017-161193,20171120,20171126
881,CA-2015-131597,20150914,20150918
882,CA-2015-164833,20150604,20150604
883,CA-2015-125423,20151213,20151215
884,US-2014-130379,20140525,20140529
885,CA-2016-168956,20160216,20160220
886,CA-2016-167507,20161222,20161228
887,CA-2016-109344,20160208,20160211
888,US-2015-140851,20150713,20150715
889,CA-2014-103373,20140518,20140524
890,CA-2017-145884,20171021,20171021
891,CA-2015-131422,20151105,20151109
892,CA-2017-162691,20170801,20170807
893,CA-2014-141278,20140621,20140624
894,CA-2017-122693,20170219,20170221
895,CA-2014-117345,20140801,20140805
896,CA-2016-157763,20160718,20160723
897,CA-2015-135391,20150209,20150211
898,US-2017-113852,20170729,20170802
899,US-2017-158512,20170112,20170117
900,CA-2017-128370,20170910,20170910
901,CA-2015-160472,20150720,20150725
902,CA-2014-114643,20140613,20140617
903,US-2017-158218,20170512,20170515
904,CA-2015-121608,20150903,20150905
905,US-2017-121251,20170326,20170327
906,CA-2014-151078,20141112,20141112
907,US-2016-100839,20161013,20161017
908,US-2017-116659,20171112,20171112
909,CA-2017-118857,20170415,20170418
910,CA-2015-127110,20150625,20150701
911,CA-2016-148201,20160826,20160829
912,CA-2014-116932,20140721,20140725
913,CA-2017-142888,20171121,20171125
914,CA-2014-147914,20140604,20140609
915,US-2016-112977,20160310,20160316
916,CA-2017-112039,20170325,20170329
917,CA-2017-118885,20171229,20180102
918,US-2017-166611,20170328,20170402
919,CA-2015-109512,20150305,20150305
920,CA-2016-118570,20161113,20161117
921,CA-2017-154718,20170119,20170123
922,CA-2016-147578,20160422,20160426
923,CA-2014-140165,20140513,20140515
924,CA-2014-142587,20141021,20141022
925,CA-2014-157623,20140314,20140318
926,CA-2017-145310,20171222,20171224
927,CA-2016-100083,20161124,20161129
928,US-2017-108063,20171202,20171205
929,CA-2015-109197,20151231,20160104
930,CA-2017-141789,20171003,20171006
931,CA-2014-169775,20140829,20140902
932,CA-2016-140543,20160629,20160703
933,CA-2016-151141,20160820,20160823
934,CA-2017-167094,20171021,20171022
935,CA-2017-154410,20171021,20171024
936,US-2016-150567,20160517,20160521
937,CA-2015-157959,20150203,20150204
938,CA-2017-105886,20171218,20171223
939,CA-2016-105963,20161115,20161122
940,CA-2017-121503,20170703,20170706
941,CA-2014-103366,20140115,20140117
942,CA-2017-124597,20170430,20170505
943,CA-2015-105634,20151108,20151114
944,CA-2015-123673,20151030,20151101
945,US-2017-111423,20170817,20170819
946,CA-2015-125178,20151003,20151009
947,CA-2016-156685,20160708,20160710
948,CA-2017-126865,20171205,20171207
949,CA-2017-102834,20170309,20170313
950,US-2016-139710,20160609,20160615
951,CA-2017-121538,20171128,20171201
952,US-2017-101539,20170316,20170318
953,CA-2016-152121,20161127,20161129
954,CA-2017-161200,20170806,20170810
955,CA-2017-101245,20171127,20171203
956,CA-2015-141768,20150525,20150527
957,CA-2016-112109,20160708,20160712
958,CA-2017-144064,20170829,20170901
959,CA-2016-108581,20160620,20160626
960,CA-2017-157987,20170902,20170906
961,CA-2017-110905,20170910,20170915
962,CA-2017-165841,20171221,20171228
963,CA-2017-117485,20170923,20170929
964,CA-2017-140242,20170506,20170511
965,CA-2014-148950,20141214,20141219
966,CA-2014-110408,20141018,20141020
967,CA-2015-109939,20150508,20150512
968,CA-2016-112669,20160414,20160414
969,CA-2015-119592,20151214,20151216
970,CA-2014-122749,20141203,20141209
971,CA-2014-164721,20141125,20141127
972,CA-2016-147417,20160725,20160727
973,CA-2015-127509,20151109,20151113
974,CA-2017-111374,20170224,20170228
975,CA-2017-133648,20170625,20170702
976,US-2017-147221,20171202,20171204
977,CA-2014-131905,20140206,20140209
978,CA-2017-166128,20170411,20170418
979,CA-2017-163510,20171225,20171228
980,US-2017-143028,20170411,20170418
981,CA-2014-111150,20141231,20150104
982,CA-2017-165386,20170803,20170804
983,CA-2014-116407,20141115,20141121
984,CA-2015-155761,20151211,20151211
985,CA-2016-145905,20160918,20160923
986,CA-2015-113110,20150319,20150323
987,CA-2016-168354,20160919,20160921
988,US-2017-111241,20170820,20170822
989,CA-2015-114237,20150313,20150315
990,CA-2016-113516,20160908,20160910
991,CA-2015-117961,20151126,20151130
992,CA-2016-128923,20161209,20161213
993,CA-2017-162481,20170925,20170929
994,CA-2015-119214,20150123,20150127
995,CA-2015-122287,20150618,20150623
996,CA-2015-104493,20151002,20151008
997,US-2017-158946,20171118,20171123
998,CA-2014-129168,20140817,20140823
999,CA-2016-131835,20160717,20160721
1000,CA-2015-142237,20150711,20150713
1001,CA-2016-136434,20161201,20161207
1002,CA-2017-120376,20171222,20171225
1003,CA-2014-106439,20141031,20141104
1004,CA-2015-133452,20150413,20150419
1005,CA-2016-146521,20160721,20160723
1006,US-2017-110996,20171120,20171125
1007,CA-2016-129693,20161126,20161202
1008,CA-2017-122504,20171107,20171112
1009,CA-2014-131051,20141201,20141205
1010,CA-2017-140676,20170912,20170915
1011,CA-2015-120103,20151224,20151229
1012,CA-2017-104647,20170223,20170301
1013,CA-2014-110352,20141123,20141129
1014,CA-2016-140501,20160623,20160628
1015,CA-2015-139290,20151026,20151030
1016,CA-2017-166142,20170715,20170719
1017,CA-2014-145926,20141117,20141121
1018,CA-2015-149678,20150413,20150415
1019,US-2015-164357,20151125,20151129
1020,US-2016-146570,20160515,20160520
1021,CA-2017-124401,20170907,20170912
1022,US-2014-140116,20140310,20140317
1023,CA-2014-123295,20140718,20140718
1024,CA-2017-167101,20170324,20170328
1025,US-2014-167633,20140930,20141005
1026,US-2014-152723,20140926,20140926
1027,CA-2015-164882,20151031,20151031
1028,CA-2015-159786,20151012,20151017
1029,CA-2016-130267,20160919,20160923
1030,CA-2017-155460,20170413,20170415
1031,US-2017-168690,20170107,20170113
1032,CA-2017-158246,20171109,20171111
1033,CA-2017-167381,20170922,20170924
1034,CA-2017-144862,20171201,20171205
1035,CA-2014-126032,20140623,20140628
1036,CA-2015-134859,20151004,20151009
1037,US-2014-114188,20140520,20140522
1038,CA-2015-156524,20151120,20151126
1039,CA-2015-122210,20151130,20151204
1040,CA-2015-156377,20151231,20160105
1041,US-2017-157896,20171116,20171116
1042,CA-2014-159520,20140606,20140611
1043,CA-2016-155481,20160901,20160905
1044,US-2016-152051,20160625,20160629
1045,CA-2014-141607,20141212,20141217
1046,CA-2017-102771,20170331,20170405
1047,US-2017-139969,20171119,20171126
1048,CA-2014-167360,20141124,20141129
1049,CA-2015-123505,20151122,20151126
1050,CA-2016-117282,20160714,20160718
1051,US-2016-120460,20160430,20160505
1052,CA-2016-111115,20160725,20160727
1053,CA-2014-124646,20140622,20140624
1054,CA-2017-148166,20171021,20171026
1055,CA-2016-159737,20160903,20160909
1056,CA-2016-141019,20160514,20160514
1057,CA-2016-101938,20160107,20160112
1058,CA-2017-166296,20170313,20170319
1059,CA-2016-154018,20161013,20161019
1060,CA-2017-117870,20170127,20170130
1061,US-2017-137491,20171119,20171125
1062,CA-2014-152296,20140801,20140803
1063,CA-2016-112025,20160730,20160804
1064,CA-2015-132507,20150730,20150803
1065,CA-2016-125738,20161015,20161021
1066,CA-2016-128818,20160507,20160511
1067,CA-2017-124576,20170801,20170804
1068,CA-2016-101378,20160714,20160714
1069,CA-2017-143063,20170810,20170815
1070,CA-2016-118913,20160625,20160629
1071,CA-2016-128412,20161210,20161217
1072,CA-2016-136483,20161201,20161206
1073,CA-2014-163013,20141128,20141204
1074,CA-2015-135363,20150328,20150402
1075,US-2014-165659,20140601,20140606
1076,CA-2015-138002,20150906,20150912
1077,CA-2015-128860,20150629,20150705
1078,CA-2016-164350,20160910,20160912
1079,US-2014-103905,20140714,20140720
1080,CA-2015-129854,20150822,20150826
1081,CA-2014-125556,20141114,20141116
1082,CA-2016-162313,20161127,20161130
1083,CA-2017-107874,20171121,20171125
1084,CA-2017-129378,20171001,20171002
1085,CA-2014-151953,20140920,20140925
1086,CA-2017-130841,20170728,20170801
1087,CA-2015-131884,20151206,20151206
1088,CA-2017-121909,20170731,20170805
1089,CA-2016-106383,20160319,20160321
1090,CA-2017-130771,20170729,20170803
1091,CA-2016-139157,20161001,20161005
1092,CA-2014-128055,20140331,20140405
1093,CA-2017-157091,20170626,20170701
1094,CA-2017-132122,20170709,20170714
1095,CA-2015-123232,20151214,20151216
1096,CA-2017-104066,20171205,20171210
1097,CA-2015-145849,20150915,20150917
1098,CA-2016-122322,20160715,20160721
1099,CA-2017-166849,20170420,20170426
1100,CA-2016-146633,20161115,20161117
1101,US-2016-126893,20161126,20161201
1102,CA-2017-103380,20171121,20171125
1103,CA-2015-116092,20150215,20150218
1104,CA-2016-117849,20160415,20160417
1105,CA-2015-169201,20150928,20151001
1106,CA-2016-164091,20160917,20160922
1107,CA-2017-105214,20170616,20170619
1108,CA-2015-117611,20151108,20151110
1109,US-2015-137960,20151218,20151218
1110,CA-2017-122994,20170206,20170209
1111,CA-2016-131065,20161114,20161116
1112,CA-2017-149146,20171012,20171012
1113,CA-2017-137470,20170917,20170917
1114,CA-2017-105480,20171220,20171226
1115,CA-2017-164917,20171202,20171207
1116,CA-2015-102036,20150921,20150927
1117,CA-2015-142944,20150306,20150311
1118,CA-2014-157882,20141003,20141008
1119,CA-2014-104283,20140627,20140701
1120,CA-2017-142622,20171030,20171102
1121,CA-2016-132143,20160903,20160905
1122,CA-2015-153108,20150305,20150309
1123,CA-2016-112676,20160505,20160508
1124,CA-2017-165687,20171117,20171123
1125,US-2017-112928,20170601,20170605
1126,CA-2017-143343,20170610,20170613
1127,CA-2017-115154,20170108,20170111
1128,CA-2015-149342,20150420,20150425
1129,CA-2015-130995,20151101,20151106
1130,CA-2017-127929,20171223,20171227
1131,CA-2015-113145,20151101,20151105
1132,CA-2014-162362,20141114,20141118
1133,CA-2016-106558,20160117,20160121
1134,CA-2017-157931,20170917,20170922
1135,CA-2016-115574,20161223,20161224
1136,CA-2015-160794,20150806,20150808
1137,CA-2017-116225,20171105,20171109
1138,US-2017-120418,20170611,20170612
1139,CA-2017-122035,20170720,20170725
1140,CA-2015-117828,20151223,20151226
1141,CA-2017-165491,20170320,20170324
1142,CA-2015-109470,20151231,20160103
1143,CA-2015-105102,20150915,20150919
1144,CA-2017-138422,20170923,20170926
1145,US-2015-147739,20151225,20151229
1146,CA-2016-155187,20160924,20160926
1147,CA-2017-169285,20170321,20170325
1148,CA-2014-140886,20140930,20141004
1149,CA-2017-152695,20171210,20171210
1150,CA-2014-110639,20140823,20140823
1151,CA-2014-121727,20140819,20140824
1152,CA-2016-137736,20161110,20161115
1153,US-2014-143231,20141231,20150103
1154,US-2014-155894,20140726,20140730
1155,CA-2016-119025,20160222,20160228
1156,CA-2016-159373,20160313,20160318
1157,CA-2017-109701,20171202,20171203
1158,CA-2015-111514,20150831,20150902
1159,US-2014-148838,20140317,20140321
1160,CA-2017-136497,20170416,20170420
1161,US-2016-108637,20160313,20160318
1162,CA-2014-102295,20141124,20141126
1163,CA-2017-123659,20170210,20170213
1164,US-2016-129469,20160923,20160927
1165,CA-2017-155152,20170707,20170709
1166,CA-2016-159940,20160707,20160711
1167,CA-2017-119669,20170124,20170130
1168,US-2014-164616,20140819,20140821
1169,CA-2015-148628,20151206,20151211
1170,CA-2016-118052,20160506,20160510
1171,US-2017-117534,20170325,20170326
1172,CA-2015-145065,20151212,20151215
1173,US-2015-127040,20151206,20151210
1174,CA-2016-128111,20160317,20160323
1175,CA-2015-137897,20151114,20151119
1176,CA-2017-169264,20170814,20170816
1177,CA-2017-147361,20170909,20170915
1178,CA-2017-145877,20170401,20170404
1179,US-2016-110170,20160927,20161003
1180,CA-2017-108574,20171007,20171011
1181,CA-2017-144589,20170120,20170125
1182,CA-2017-155985,20170323,20170325
1183,CA-2014-162684,20140801,20140806
1184,CA-2015-142041,20150607,20150609
1185,CA-2014-151295,20141112,20141116
1186,CA-2016-156300,20161229,20170102
1187,CA-2015-146087,20150706,20150711
1188,CA-2017-168655,20171012,20171018
1189,CA-2016-107202,20160521,20160528
1190,CA-2017-159597,20171109,20171114
1191,CA-2016-155551,20160418,20160423
1192,US-2017-147669,20171225,20171230
1193,CA-2016-169922,20160611,20160617
1194,CA-2017-100748,20170513,20170520
1195,CA-2017-129805,20171228,20180102
1196,CA-2014-148586,20140325,20140401
1197,US-2017-112613,20170528,20170601
1198,CA-2015-154746,20151114,20151117
1199,CA-2017-140053,20170703,20170710
1200,CA-2014-164210,20141118,20141120
1201,CA-2017-139948,20170717,20170722
1202,CA-2016-146934,20160522,20160527
1203,CA-2015-100573,20150925,20151001
1204,CA-2016-119165,20161031,20161106
1205,CA-2015-128027,20150914,20150917
1206,CA-2016-140207,20161105,20161110
1207,CA-2017-140949,20170317,20170322
1208,CA-2017-138548,20170815,20170821
1209,CA-2015-142419,20150711,20150713
1210,CA-2017-148691,20171203,20171209
1211,CA-2017-128755,20170504,20170508
1212,US-2016-135923,20160122,20160128
1213,CA-2016-114972,20161103,20161106
